,links,usuario,fecha,retweet,texto,comentarios,retweets,likes,quotes,hora,cuenta,autor
5955,https://twitter.com/PatoBullrich/status/1761372065783767244#m,Patricia Bullrich,2024-02-24,False,"no vamos a dejarnos manejar por el crimen organizado la pfa detuvo en rosario al proveedor de armas de la narco banda liderada por rodriguez granthon, quien operaba desde el penal de ezeiza. el unico profugo. delincuentes, a la carcel. argentina, bajo la constitucion y la ley.",209,2304,10351,28, 12:46 PM UTC,PatoBullrich,Patricia Bullrich
5956,https://twitter.com/PatoBullrich/status/1761208861279633433#m,Patricia Bullrich,2024-02-24,False,"ningun miembro del pro puede estar de acuerdo ni validar la amenaza de confiscar propiedad privada. no solo es obsceno hacer esa amenaza, sino que son afirmaciones que ahuyentan inversiones, la creacion de empleo y el progreso de nuestro pais. el dilema es simple: o todo sigue igual o abrazamos la libertad y cambiamos.",3652,7663,34644,939, 1:58 AM UTC,PatoBullrich,Patricia Bullrich
5957,https://twitter.com/PatoBullrich/status/1761181698622992509#m,Patricia Bullrich,2024-02-24,False,"con nosotros las mafias se terminan, tambien en las carceles desde que pusimos en marcha el protocolo de gestion para presos de alto riesgo, el spf le cerro el paso a la droga y a los celulares en distintas carceles del pais. !bien @spfargentina, @julianmcuri! quedo atras la era del vale todo. ningun privilegio para la delincuencia.",117,1130,4665,16, 12:10 AM UTC,PatoBullrich,Patricia Bullrich
5958,https://twitter.com/PatoBullrich/status/1761157726413996429#m,Patricia Bullrich,2024-02-23,False,"7 ""arbolitos"", adentro al grito de ""cambio-cambio"" enganchaban a sus victimas y las estafaban con billetes falsos. uno de $2000 fue la punta del ovillo para rastrear y detener a toda la banda de falsificadores con millones de pesos, dolares y sellos de bancos en su poder. !excelente trabajo de la pfa contra las mafias!",113,1493,5685,21, 10:34 PM UTC,PatoBullrich,Patricia Bullrich
5959,https://twitter.com/PatoBullrich/status/1761099699786817994#m,Patricia Bullrich,2024-02-23,False,los accesos no se cortan. el vale todo se termina. ley y orden.,600,2418,15325,52, 6:44 PM UTC,PatoBullrich,Patricia Bullrich
5960,https://twitter.com/PatoBullrich/status/1761075848667386130#m,Patricia Bullrich,2024-02-23,False,"hasta este bunker en la matanza llego la pfa luego de recibir la denuncia. investigaron, allanaron, detuvieron a 3 narcos e incautaron paco y marihuana. quienes venden al menudeo son parte de una cadena mas larga que hay que investigar para lograr una argentina libre de droga.",137,1691,6528,25, 5:09 PM UTC,PatoBullrich,Patricia Bullrich
5961,https://twitter.com/PatoBullrich/status/1760982938764906572#m,Patricia Bullrich,2024-02-23,False,de una masacre diaria y un pais controlado por las maras (bandas criminales) a una sociedad donde se cuida la vida. una experiencia donde se cuida a la gente y el delincuente no es bienvenido. !hacia alli vamos!,1639,9193,48503,676, 11:00 AM UTC,PatoBullrich,Patricia Bullrich
5962,https://twitter.com/PatoBullrich/status/1760746096073023670#m,Patricia Bullrich,2024-02-22,False,"la presencia, decision, inteligencia, uso de herramientas de inteligencia criminal y de persecucion penal dan resultados cuando hay una decision politica fuerte de no dejarse manejar por el crimen organizado. en el foro de la comision de seguridad hemisferica de la oea comparti esta idea y muchas mas.",249,1547,6291,22, 7:19 PM UTC,PatoBullrich,Patricia Bullrich
5963,https://twitter.com/PatoBullrich/status/1760648411584282649#m,Patricia Bullrich,2024-02-22,False,"escapo a paraguay y lo trajimos de vuelta lo hizo tras robar y disparar a dos menores en ituzaingo, hiriendo gravemente a una. luego de anos de investigacion, gendarmeria lo encontro y gracias a la cooperacion de la policia paraguaya, quedo detenido y ya esta en el pais para rendir cuentas. !el que las hace, las paga!",326,2135,8736,41, 12:51 PM UTC,PatoBullrich,Patricia Bullrich
5964,https://twitter.com/PatoBullrich/status/1760500091041763407#m,Patricia Bullrich,2024-02-22,False,"seguridad nacional y los desafios geopoliticos globales en washington expuse en la cpac sobre la nueva gestion que lleva adelante el presidente milei. la expectativa hacia el y la argentina es impresionante: todos preguntan, todos lo conocen y todos creen que el finalmente podra liberar todo el potencial de nuestro pais. aunque algunos no la ven, el cambio que los argentinos de bien decidieron es imparable y vamos a sacar el pais adelante.",816,2452,9886,97, 3:01 AM UTC,PatoBullrich,Patricia Bullrich
5965,https://twitter.com/PatoBullrich/status/1760432531697172671#m,Patricia Bullrich,2024-02-21,False,"en vivo desde washington en instantes estare participando de la @cpac, desde washington, estados unidos. pueden seguir el evento en vivo en: https://americasvoice.news/",117,439,1611,11, 10:33 PM UTC,PatoBullrich,Patricia Bullrich
5966,https://twitter.com/PatoBullrich/status/1760384260089794732#m,Patricia Bullrich,2024-02-21,False,"marchen presos estos tres delincuentes tenian pedido de captura y andaban con total impunidad. dos de ellos, por robo, fueron detenidos en caba y el tercero, por abuso sexual, en viedma. pfa poniendo las cosas en su lugar. !los delincuentes a la carcel; la gente de bien, libre!",237,1661,7568,19, 7:21 PM UTC,PatoBullrich,Patricia Bullrich
5967,https://twitter.com/PatoBullrich/status/1760334419569615309#m,Patricia Bullrich,2024-02-21,False,"el protocolo del orden gana en la justicia los que cortan, no cobran. los que rompen, pagan. los que violan la ley, van presos. hoy la camara criminal y correccional federal, sala ii nos acompano. !el protocolo para el mantenimiento del orden publico esta absolutamente vigente!",859,3659,13741,139, 4:03 PM UTC,PatoBullrich,Patricia Bullrich
5968,https://twitter.com/PatoBullrich/status/1760307318405681164#m,Patricia Bullrich,2024-02-21,False,"una cadena aceitada para el delito una mujer, en complicidad con el marido, transfirio miles de dolares de la multinacional en la que trabajaba a una billetera virtual denunciando haber sido victima de un engano. la investigacion de la pfa descubrio la ruta del dinero: ellos lo fugaron, un intermediario lo diversifico en varias cuentas y, finalmente, un amigo del esposo lo recibio. seis allanamientos, tres ciberestafadores detenidos. vamos por al cuarto integrante de la banda. !el que las hace, las paga!",175,1464,5398,18, 2:15 PM UTC,PatoBullrich,Patricia Bullrich
5969,https://twitter.com/PatoBullrich/status/1760087115147137189#m,Patricia Bullrich,2024-02-20,False,con el senador norteamericano marco rubio compartimos la idea de que la cooperacion bilateral es imprescindible para enfrentar los problemas mas criticos en materia de seguridad nacional.,212,1022,5943,23, 11:40 PM UTC,PatoBullrich,Patricia Bullrich
5970,https://twitter.com/PatoBullrich/status/1760043976311419372#m,Patricia Bullrich,2024-02-20,False,"mas cocaina afuera dos operativos en salta sacaron del circuito 19 kilos de cocaina, valuados en 285 mil dolares. la llevaban escondida en el auto pero gendarmeria, apostada en la ruta a la espera, encontro la droga y detuvo a los dos narcos. !droga que se incauta, droga que se quema!",202,1455,5873,17, 8:49 PM UTC,PatoBullrich,Patricia Bullrich
5971,https://twitter.com/PatoBullrich/status/1759970198616977872#m,Patricia Bullrich,2024-02-20,False,"70 kilos de cocaina y 6 detenidos ?donde la escondieron? en las llantas de los autos y en el sector del tanque de combustible. cuatro narcos fueron detenidos por gendarmeria en salta y dos en jujuy, con la invaluable ayuda de su perro especialmente entrenado. la droga jamas llegara a destino. !se incauta, se quema!",229,1855,6859,27, 3:56 PM UTC,PatoBullrich,Patricia Bullrich
5972,https://twitter.com/PatoBullrich/status/1759921785892483148#m,Patricia Bullrich,2024-02-20,False,"el jefe de los secuestradores cayo el unico profugo de una banda que se dedicaba a secuestros extorsivos. huyo a brasil en 2022. la pfa nunca abandono la investigacion: ni bien volvio, lo siguio y detuvo en puerto madero donde habia organizado un encuentro con su pareja. !el que las hace, las paga!",153,1906,6920,29, 12:43 PM UTC,PatoBullrich,Patricia Bullrich
5973,https://twitter.com/PatoBullrich/status/1759694299048878390#m,Patricia Bullrich,2024-02-19,False,"mire presidente @jmilei, nuestros mejores amigos al servicio de la patria. se suman a la fuerza canina del servicio penitenciario federal para ayudar a los agentes, no solo a detectar drogas sino tambien !telefonos celulares! gracias a ellos, mantenemos nuestras prisiones seguras y libres de actividades ilicitas.",483,2784,13059,79, 9:39 PM UTC,PatoBullrich,Patricia Bullrich
5974,https://twitter.com/PatoBullrich/status/1759608764292853975#m,Patricia Bullrich,2024-02-19,False,"estafador, a la carcel cayo el cabecilla de una banda de ciberestafadores internacionales. reclutaba mulas bancarias en el barrio 31 y junto a ciudadanos nigerianos concretaba estafas que derivaban en narcotrafico y trata. la pfa lo atrapo en palermo. !las hace, las paga!",380,2437,9199,48, 3:59 PM UTC,PatoBullrich,Patricia Bullrich
5975,https://twitter.com/PatoBullrich/status/1759541047560900962#m,Patricia Bullrich,2024-02-19,False,"los argentinos no se olvidan de que durante tus dos mandatos falsificaron el indec y todas las estadisticas publicas. tampoco se olvidan de que, durante tus ultimos 4 anos, se gastaron las reservas y la plata de los jubilados. el kirchnerismo y el populismo se terminaron en la argentina. estamos trabajando para cambiar de raiz el pais. deje gobernar al presidente @jmilei. ya bastante dano hicieron.",2840,5218,20604,296, 11:30 AM UTC,PatoBullrich,Patricia Bullrich
5976,https://twitter.com/PatoBullrich/status/1759321948750856226#m,Patricia Bullrich,2024-02-18,False,"214 kilos de marihuana ""enfriada"" una modalidad conocida: los narcos descargan y esconden para recoger cuando no hay controles y asi arrancar el circuito de la comercializacion. prefectura la incauto en misiones: 570 mil dosis no tan ""frias"". !droga que se incauta, se quema!",152,1771,6407,28, 9:00 PM UTC,PatoBullrich,Patricia Bullrich
5977,https://twitter.com/PatoBullrich/status/1759251352960852428#m,Patricia Bullrich,2024-02-18,False,"otro profugo recapturado este delincuente, con frondoso prontuario y conocido por el alto grado de violencia en sus acciones delictivas, tiene una condena y estaba profugo de la justicia. la policia federal lo atrapo en el barrio de monserrat. !el que las hace, las paga!",377,1562,6848,39, 4:19 PM UTC,PatoBullrich,Patricia Bullrich
5978,https://twitter.com/PatoBullrich/status/1759193851082744301#m,Patricia Bullrich,2024-02-18,False,"!centinelas de la patria y de cada uno de nosotros, gracias! esta vez, los gendarmes reanimaron con primero auxilios a una chica que llego descompensada y casi sin respirar a un control vehicular. cuando recobro la conciencia le abrieron paso con el movil hasta el hospital en la rioja.",237,1799,9437,26, 12:31 PM UTC,PatoBullrich,Patricia Bullrich
5979,https://twitter.com/PatoBullrich/status/1758976717224288489#m,Patricia Bullrich,2024-02-17,False,"toda la banda, adentro la pfa siguio la trama de la cadena delictiva y detuvo al ultimo eslabon de una red criminal que, bajo la fachada de estudio inmobiliario, enganaba y estafaba a gente de bajos recursos. estaba profugo y ahora, preso con sus complices. !las hacen, las pagan!",184,2072,8082,29, 10:08 PM UTC,PatoBullrich,Patricia Bullrich
5980,https://twitter.com/PatoBullrich/status/1758904266813542910#m,Patricia Bullrich,2024-02-17,False,"basta de terroristas disfrazados de mapuches en argentina hoy la policia federal detuvo a matias santana, lider de la usurpacion de villa mascardi. se suma a la extradicion de facundo jones huala y a la detencion de gonzalo fabian cona. se les termino la joda.",999,5424,22510,200, 5:20 PM UTC,PatoBullrich,Patricia Bullrich
5981,https://twitter.com/PatoBullrich/status/1758847608733217073#m,Patricia Bullrich,2024-02-17,False,"el hombre de los binoculares cayo matias daniel santana, uno de los lideres de las usurpaciones en villa mascardi. estaba profugo y con pedido de captura desde el ano 2022. excelente trabajo de la pfa que, tras una larga investigacion, lo detuvo en bariloche. !el que las hace, las paga!",969,3402,14509,218, 1:35 PM UTC,PatoBullrich,Patricia Bullrich
5982,https://twitter.com/PatoBullrich/status/1758825580668104882#m,Patricia Bullrich,2024-02-17,False,"en estos paquetes hay casi 180 mil dosis de marihuana. prefectura naval monto un operativo en formosa, navego sigilosamente de madrugada e incauto este cargamento valuado en 59 millones de pesos. !por aire, tierra o agua nuestras fuerzas impiden que la droga llegue a los hogares!",337,2437,8870,69, 12:07 PM UTC,PatoBullrich,Patricia Bullrich
5983,https://twitter.com/PatoBullrich/status/1758627869754876226#m,Patricia Bullrich,2024-02-16,False,!aqui comenzamos a desentranar las tramas del poder narco en santa fe! cc: @airedesantafe,109,1257,3962,26, 11:02 PM UTC,PatoBullrich,Patricia Bullrich
